,time,Input,Output
138,1.2994350282485876,3.084123644674452,1.519006927292498
139,1.3088512241054613,3.0790359221449752,1.5174064773370346
140,1.3182674199623352,3.0589258268389137,1.5167176130088986
141,1.327683615819209,3.058925826069862,1.5167176130088986
142,1.3370998116760828,3.058925826069862,1.5167176130088986
143,1.3465160075329565,3.040413304760019,1.5159920756957552
144,1.3559322033898304,3.0084291533685086,1.5159920756957552
145,1.3653483992467041,3.040301455019337,1.5129839964620975
146,1.374764595103578,3.014333462095142,1.5129839964620975
147,1.384180790960452,3.0538166241348557,1.509868965003871
148,1.3935969868173257,3.0340786941271136,1.509868965003871
149,1.4030131826741996,3.050775509619868,1.508146229171571
150,1.4124293785310733,3.048934136228417,1.5074821542479349
151,1.4218455743879472,3.0568626304282147,1.5063865647933925
152,1.431261770244821,3.052696384097106,1.505971917279981
153,1.4406779661016949,3.048054571526065,1.5056186043756412
154,1.4500941619585686,3.0433961205182465,1.5052988977258552
155,1.4595103578154425,3.039089194540372,1.5049918413391903
156,1.4689265536723164,3.035366197177554,1.504684912732961
157,1.47834274952919,3.0323618342863456,1.5043714673245177
158,1.487758945386064,3.0301448057520335,1.504048693944278
159,1.4971751412429377,3.0286909396847026,1.5037186370792113
160,1.5065913370998116,3.034011355481084,1.503081396047044
161,1.5160075329566853,3.0332477388720953,1.5028138238149689
162,1.5254237288135593,3.0276200912421567,1.5028138238149689
163,1.534839924670433,3.0323457738843516,1.50232301916196
164,1.5442561205273069,3.03184547077765,1.502130198484691
165,1.5536723163841808,3.034136955189315,1.5018092140305495
166,1.5630885122410545,3.0328727109061493,1.5016961283450736
167,1.5725047080979284,3.029480454216002,1.5016961283450736
168,1.5819209039548021,3.0311286965664017,1.5014620345871168
169,1.591337099811676,3.029194909982361,1.5014133502411662
170,1.6007532956685497,3.0263682095000286,1.5014133502411662
171,1.6101694915254237,3.0247075369869796,1.5013594268973574
172,1.6195856873822974,3.0234093315274495,1.5012910643643296
173,1.6290018832391713,3.0234093315274495,1.5012910643643296
174,1.6384180790960452,3.020827202798791,1.5012910643643296
175,1.647834274952919,3.020079734830431,1.5012074959594695
176,1.6572504708097928,3.022265640328886,1.5009782578580642
177,1.6666666666666665,3.0226460273970606,1.5008624887834414
178,1.6760828625235404,3.0209210498301777,1.5008624887834414
179,1.6854990583804141,3.0237154681449727,1.5006480732125618
180,1.694915254237288,3.024211233427696,1.500565015929444
181,1.7043314500941618,3.02559173274426,1.5004404300047671
182,1.7137476459510357,3.025472491084967,1.5004032458980174
183,1.7231638418079096,3.024665999288933,1.5004032458980174
184,1.7325800376647833,3.024407756593316,1.5003778175913398
185,1.7419962335216572,3.0236521214106364,1.5003778175913398
186,1.751412429378531,3.0236697511259343,1.5003410168258968
187,1.7608286252354048,3.023348809120319,1.500322999784482
188,1.7702448210922785,3.022721642145188,1.5003215941996908
189,1.7796610169491525,3.0220784256878797,1.5003215941996908
190,1.7890772128060262,3.021524370866897,1.5003172496648816
191,1.7984934086629,3.0209131275764065,1.500315971860526
192,1.8079096045197738,3.0204615083085526,1.5003071550104718
193,1.8173258003766477,3.019946100344737,1.500301788232178
194,1.8267419962335216,3.0195080000590915,1.5002941214060441
195,1.8361581920903953,3.0194519731556424,1.5002675430754464
196,1.8455743879472692,3.019181193185858,1.5002531038862275
197,1.854990583804143,3.018674985413403,1.5002531038862275
198,1.8644067796610169,3.018494816091456,1.5002381535752662
199,1.8738229755178906,3.0180185089409233,1.5002381535752662
200,1.8832391713747645,3.0179393489397133,1.5002200087534159
201,1.8926553672316382,3.0179280485136726,1.5001994361032898
202,1.902071563088512,3.0183867836056004,1.5001567574378107
203,1.911487758945386,3.01840192967511,1.5001400182007516
204,1.9209039548022597,3.0183891299161703,1.500127240157195
205,1.9303201506591336,3.018134409305114,1.500127240157195
206,1.9397363465160073,3.0181014114157807,1.5001170177223497
207,1.9491525423728813,3.0180276575056064,1.5001092231157802
208,1.958568738229755,3.017931048810741,1.5001032174353086
209,1.967984934086629,3.0178261622995874,1.5000982339983215
210,1.9774011299435026,3.0175975987583965,1.5000997673635483
211,1.9868173258003765,3.01732223974958,1.5001032174353086
212,1.9962335216572504,3.017027037101063,1.5001073064092467
213,2.005649717514124,3.0166651178949486,1.500114589894074
214,2.015065913370998,3.0166651178949486,1.500114589894074
215,2.024482109227872,3.01634747903355,1.5001188066484477
216,2.0338983050847457,3.0160296324011626,1.5001226400615146
217,2.0433145009416194,3.0157283177459684,1.5001253234506615
218,2.052730696798493,3.015462124054611,1.500126090133275
219,2.062146892655367,3.0152109660315456,1.500126090133275
220,2.071563088512241,3.0150695011233912,1.5001207233549811
221,2.0809792843691146,3.0148247321221042,1.5001207233549811
222,2.0903954802259888,3.0146182972514874,1.5001188066484477
223,2.0998116760828625,3.0143735282502004,1.5001188066484477
224,2.109227871939736,3.014368505757779,1.5001071786288112
225,2.11864406779661,3.014368505757779,1.5001071786288112
226,2.128060263653484,3.0141461067662245,1.5001075619701179
227,2.1374764595103577,3.0138889034507526,1.5001094786766513
228,2.1468926553672314,3.0135536025219896,1.5001151010158162
229,2.1563088512241055,3.0132513323246974,1.5001190622093188
230,2.1657250470809792,3.012868299780911,1.500126090133275
231,2.175141242937853,3.012547118079155,1.500129923546342
232,2.1845574387947266,3.0122288841291804,1.5001327347159243
233,2.193973634651601,3.011945230077931,1.5001336291789733
234,2.2033898305084745,3.01178309196054,1.500128390181115
235,2.212806026365348,3.0115625016786494,1.500126345694146
236,2.222222222222222,3.011301021657378,1.500126345694146
237,2.231638418079096,3.0111733402971543,1.5001199566723677
238,2.2410546139359697,3.0109279309146575,1.5001199566723677
239,2.2504708097928434,3.0107157444454087,1.5001182955267054
240,2.2598870056497176,3.010553933588475,1.500114589894074
241,2.2693032015065913,3.010321935275165,1.500114589894074
242,2.278719397363465,3.0101019423294866,1.5001142065527673
243,2.2881355932203387,3.0098757055191454,1.5001142065527673
244,2.297551789077213,3.009593861830404,1.5001167621614786
245,2.3069679849340865,3.0093619976949615,1.5001167621614786
246,2.31638418079096,3.0093364416001966,1.5001180399658343
247,2.3258003766478343,3.0093364416001966,1.5001180399658343
248,2.335216572504708,3.0091003616763183,1.5001180399658343
249,2.3446327683615817,3.008830618244459,1.500119573331061
250,2.3540489642184554,3.008586360364914,1.5001198288919322
251,2.3634651600753296,3.008347213702792,1.5001198288919322
252,2.3728813559322033,3.008207250215278,1.5001151010158162
253,2.382297551789077,3.0079732147705784,1.5001151010158162
254,2.3917137476459507,3.007769846630415,1.5001135676505895
255,2.401129943502825,3.0075358111857153,1.5001135676505895
256,2.4105461393596985,3.0073702450177953,1.5001106287005714
257,2.4199623352165722,3.0071481876615715,1.5001106287005714
258,2.4293785310734464,3.0069312415227696,1.5001103731397003
259,2.43879472693032,3.006781437101349,1.5001067952875045
260,2.4482109227871938,3.0065752782717228,1.5001062841657622
261,2.4576271186440675,3.006358897007251,1.5001062841657622
262,2.4670433145009416,3.006150119103502,1.500106028604891
263,2.4764595103578153,3.0059401503033674,1.500106028604891
264,2.485875706214689,3.005717403459676,1.500106667507069
265,2.4952919020715627,3.005495170974019,1.5001071786288112
266,2.504708097928437,3.0052514169358204,1.500108711994038
267,2.5141242937853105,3.005038330202157,1.500108711994038
268,2.5235404896421842,3.004943091733281,1.500102834094002
269,2.5329566854990584,3.0047660987790126,1.500101045167904
270,2.542372881355932,3.004597786911149,1.500099000680935
271,2.551789077212806,3.0042942389095013,1.5001044952396643
272,2.5612052730696795,3.003800221163877,1.5001194455506255
273,2.5706214689265536,3.0033947925235682,1.5001286457419862
274,2.5800376647834273,3.0029975167400385,1.5001365681289913
275,2.589453860640301,3.0027243804820563,1.5001365681289913
276,2.598870056497175,3.002340103308687,1.500141679346414
277,2.608286252354049,3.002032805799872,1.500142829370334
278,2.6177024482109226,3.002032805799872,1.500142829370334
279,2.6271186440677963,3.0017712722609997,1.500141679346414
280,2.6365348399246704,3.0015299929434076,1.5001397626398805
281,2.645951035781544,3.001414153379364,1.500131968033311
282,2.655367231638418,3.001216918700107,1.5001282624006795
283,2.6647834274952915,3.0011084206726286,1.5001211066962878
284,2.6741996233521657,3.0009111669379616,1.5001189344288832
285,2.6836158192090394,3.000709447779068,1.5001172732832209
286,2.693032015065913,3.0005519414288844,1.5001134398701539
287,2.702448210922787,3.0003229458475875,1.5001134398701539
288,2.711864406779661,3.000101617092424,1.5001130565288472
289,2.7212806026365346,2.9998952002509482,1.5001120342853627
290,2.7306967984934083,2.9996503505194374,1.5001130565288472
291,2.7401129943502824,2.9994259456576167,1.5001130565288472
292,2.749529190207156,2.9992472029243817,1.500110756481007
293,2.75894538606403,2.999022416821946,1.500110756481007
294,2.768361581920904,2.998889060856946,1.5001064119461978
295,2.7777777777777777,2.998591901877077,1.500110756481007
296,2.7871939736346514,2.9983816335933926,1.500110756481007
297,2.796610169491525,2.998010816867108,1.5001177844049631
298,2.806026365348399,2.9977765472566933,1.5001177844049631
299,2.815442561205273,2.9974609208619767,1.5001214900375945
300,2.8248587570621466,2.997083270009261,1.500128134620244
301,2.8342749529190203,2.996735765537779,1.500133118057231
302,2.8436911487758945,2.9963766275452657,1.5001374625920403
303,2.853107344632768,2.9960430733083196,1.5001402737616227
304,2.862523540489642,2.99578598997625,1.5001391237377026
305,2.871939736346516,2.9955194479327996,1.5001384848355248
306,2.8813559322033897,2.9955575052957277,1.5001227678419502
307,2.8907721280602634,2.9953119696118273,1.5001227678419502
308,2.900188323917137,2.9951169788436003,1.50012046779411
309,2.9096045197740112,2.9948899530279247,1.5001198288919322
310,2.919020715630885,2.9946516969901116,1.5001198288919322
311,2.9284369114877586,2.9943780496103867,1.50012161781803
312,2.937853107344633,2.9941408116240718,1.5001214900375945
313,2.9472693032015065,2.9938689531704448,1.5001230234028213
314,2.95668549905838,2.9936277620213536,1.5001230234028213
315,2.966101694915254,2.9933559035677266,1.5001245567680481
316,2.975517890772128,2.9932088332283024,1.5001198288919322
317,2.9849340866290017,2.9929931981663245,1.500118423307141
318,2.9943502824858754,2.992749451408522,1.500118423307141
319,3.003766478342749,2.992749451408522,1.500118423307141
320,3.0131826741996233,2.992521038412513,1.5001180399658343
321,3.022598870056497,2.9922821531891626,1.5001181677462698
322,3.0320150659133707,2.992089142931106,1.5001161232593008
323,3.041431261770245,2.9918579186559886,1.5001159954788652
324,3.0508474576271185,2.9916457285545537,1.5001151010158162
325,3.060263653483992,2.991403259601107,1.500115739917994
326,3.069679849340866,2.9911464794944376,1.5001170177223497
327,3.07909604519774,2.9908843323539136,1.5001185510875765
328,3.0885122410546137,2.9906625293303106,1.5001179121853987
329,3.0979284369114874,2.990414438037699,1.5001185510875765
330,3.1073446327683616,2.990414438037699,1.5001185510875765
331,3.1167608286252353,2.990147849504796,1.5001199566723677
332,3.126177024482109,2.9898742726598715,1.5001214900375945
333,3.1355932203389827,2.989628980525481,1.50012161781803
334,3.145009416195857,2.9893785891850295,1.5001220011593368
335,3.1544256120527305,2.9892211133882993,1.5001179121853987
336,3.1638418079096042,2.9890001115480276,1.5001170177223497
337,3.173258003766478,2.9887612204467766,1.5001170177223497
338,3.182674199623352,2.988537662997794,1.5001162510397363
339,3.1920903954802258,2.9885529087825007,1.5001044952396643
340,3.2015065913370995,2.9883605297597953,1.5001033452157442
341,3.2109227871939736,2.988105851237519,1.5001055174831488
342,3.2203389830508473,2.9878272008306377,1.5001090953353446
343,3.229755178907721,2.9874548567564285,1.500116634381043
344,3.2391713747645947,2.9871385192269,1.5001211066962878
345,3.248587570621469,2.9868168558042245,1.5001248123289193
346,3.2580037664783426,2.9865274602119762,1.5001267290354527
347,3.2674199623352163,2.9862946901673086,1.5001257067919682
348,3.2768361581920904,2.986042254339888,1.5001257067919682
349,3.286252354048964,2.985752453253037,1.5001276234985017
350,3.295668549905838,2.9855010396691006,1.5001276234985017
351,3.3050847457627115,2.985490817223444,1.500128134620244
352,3.3145009416195856,2.985490817223444,1.500128134620244
353,3.3239171374764593,2.9852345479939757,1.500128134620244
354,3.333333333333333,2.9850063316703146,1.5001268568158883
355,3.3427495291902067,2.9849502573164353,1.5001174010636564
356,3.352165725047081,2.9847054883151483,1.5001174010636564
357,3.3615819209039546,2.9845365843658023,1.5001143343332028
358,3.3709981167608283,2.9843360948596014,1.5001129287484116
359,3.3804143126177024,2.9841475290459814,1.5001110120418781
360,3.389830508474576,2.9842123788361317,1.5000970839744014
361,3.39924670433145,2.984053047817165,1.500095422828739
362,3.4086629001883235,2.983832116213494,1.5000969561939659
363,3.4180790960451977,2.9835732913642947,1.5001004062657262
364,3.4274952919020714,2.9831709185644484,1.5001102453592647
365,3.436911487758945,2.9828446256452708,1.5001159954788652
366,3.446327683615819,2.982503083072002,1.5001211066962878
367,3.455743879472693,2.9821833633368486,1.5001248123289193
368,3.4651600753295666,2.981901680871593,1.500126345694146
369,3.4745762711864403,2.981721097869361,1.5001227678419502
370,3.4839924670433144,2.9814719423844203,1.5001227678419502
371,3.493408662900188,2.9814137139866825,1.5001133120897183
372,3.502824858757062,2.9811798241988945,1.5001133120897183
373,3.5122410546139355,2.980999602194045,1.5001106287005714
374,3.5216572504708097,2.9808498113702058,1.5001073064092467
375,3.5310734463276834,2.9807893523548774,1.5000996395831128
376,3.540489642184557,2.980629376004049,1.5000973395352726
377,3.5499058380414312,2.9804757526013375,1.500095167267868
378,3.559322033898305,2.9802682056715604,1.500096061730917
379,3.5687382297551786,2.9800424582785663,1.5000975950961437
380,3.5781544256120523,2.9798199991066627,1.5000988729004994
381,3.5875706214689265,2.979632505372047,1.500098361778757
382,3.5969868173258,2.9794183192379,1.500099256241806
383,3.606403013182674,2.9794183192379,1.500099256241806
384,3.6158192090395476,2.9791876398185604,1.5001007896070329
385,3.6252354048964217,2.9789523971043055,1.5001023229722596
386,3.6346516007532954,2.9787293747997867,1.5001032174353086
387,3.644067796610169,2.9785063284725455,1.5001041118983576
388,3.6534839924670433,2.978352746145687,1.5001015562896463
389,3.662900188323917,2.978155767027302,1.5001011729483396
390,3.6723163841807906,2.9779511210827825,1.5001011729483396
391,3.6817325800376643,2.977754141964397,1.5001007896070329
392,3.6911487758945385,2.9779166081890156,1.5000839225895382
393,3.700564971751412,2.9777835331999225,1.5000822614438758
394,3.709981167608286,2.977542216875511,1.5000860948569428
395,3.71939736346516,2.977274447395822,1.5000912060743654
396,3.7288135593220337,2.9768753809900868,1.5001014285092107
397,3.7382297551789074,2.976672523971665,1.5001014285092107
398,3.747645951035781,2.9763113704403303,1.5001090953353446
399,3.7570621468926553,2.976101375513485,1.5001090953353446
400,3.766478342749529,2.9759017340435774,1.5001083286527312
401,3.7758945386064027,2.975858609348921,1.5000997673635483
402,3.7853107344632764,2.975690727274048,1.5000977228765793
403,3.7947269303201505,2.975517812527888,1.5000961895113525
404,3.804143126177024,2.975296935629865,1.5000974673157081
405,3.813559322033898,2.9750747485690305,1.5000987451200638
406,3.822975517890772,2.974887558712975,1.5000982339983215
407,3.8323917137476458,2.9746916018380736,1.5000982339983215
408,3.8418079096045195,2.9744905337457506,1.5000984895591927
409,3.851224105461393,2.9742945768708493,1.5000984895591927
410,3.8606403013182673,2.9741778581634213,1.5000946561461257
411,3.870056497175141,2.973984968018974,1.5000946561461257
412,3.8794726930320147,2.9738304120051966,1.5000927394395922
413,3.888888888888889,2.973756418602397,1.5000872448808629
414,3.8983050847457625,2.973602884832104,1.5000859670765072
415,3.9077212806026362,2.973423794974698,1.5000859670765072
416,3.91713747645951,2.973275029229256,1.5000846892721516
417,3.926553672316384,2.973106146388779,1.5000846892721516
418,3.935969868173258,2.9729011955210565,1.5000864781982495
419,3.9453860640301315,2.972730550623457,1.5000864781982495
420,3.954802259887005,2.972534349638744,1.5000877560026051
421,3.9642184557438793,2.9723764747572377,1.5000869893199917
422,3.973634651600753,2.972195187138036,1.5000873726612984
423,3.9830508474576267,2.972021566344968,1.5000873726612984
424,3.992467043314501,2.972021566344968,1.5000873726612984
425,4.001883239171375,2.9717892226037095,1.5000900560504453
426,4.011299435028248,2.9715866681693597,1.5000910782939298
427,4.020715630885122,2.97140475513101,1.5000910782939298
428,4.030131826741996,2.9712228541040213,1.5000910782939298
429,4.039548022598869,2.9711189975336634,1.5000873726612984
430,4.048964218455744,2.970941441041484,1.5000873726612984
431,4.058380414312618,2.970789440636418,1.5000860948569428
432,4.067796610169491,2.9706118841442386,1.5000860948569428
433,4.077212806026365,2.9704960363003052,1.500083411467796
434,4.086629001883239,2.970328419073031,1.500083411467796
435,4.096045197740112,2.9703360858991634,1.5000830281264892
436,4.105461393596986,2.9703360858991634,1.5000830281264892
437,4.114877589453861,2.9701700296461864,1.5000830281264892
438,4.124293785310734,2.970015194559937,1.500082517004747
439,4.133709981167608,2.969904195318792,1.5000799613960356
440,4.143126177024482,2.9697422280397516,1.5000799613960356
441,4.1525423728813555,2.969557017499482,1.5000812392003913
442,4.161958568738229,2.969397605829153,1.5000812392003913
443,4.171374764595103,2.9693468438186987,1.5000758724220975
444,4.1807909604519775,2.9691889655135966,1.5000758724220975
445,4.190207156308851,2.9690770881652986,1.5000735723742573
446,4.199623352165725,2.9689192098601964,1.5000735723742573
447,4.209039548022599,2.968734693678814,1.5000753613003552
448,4.218455743879472,2.968588826734655,1.5000753613003552
449,4.227871939736346,2.9682846274793007,1.5000830281264892
450,4.23728813559322,2.968124193565487,1.5000830281264892
451,4.246704331450094,2.9679100918687356,1.500085711515636
452,4.256120527306968,2.9676515352008312,1.5000899282700098
453,4.265536723163842,2.9674761941922934,1.5000899282700098
454,4.274952919020715,2.967411285301476,1.5000846892721516
455,4.284369114877589,2.9674673139938013,1.5000735723742573
456,4.293785310734463,2.9673127590837107,1.5000735723742573
457,4.3032015065913365,2.9673459819887658,1.500071911228595
458,4.312617702448211,2.9673459819887658,1.500071911228595
459,4.322033898305085,2.9672021595391995,1.500071911228595
460,4.3314500941619585,2.9670471159152783,1.5000724223503372
461,4.340866290018832,2.9668285222249677,1.500076000202533
462,4.350282485875706,2.966681377476453,1.500076000202533
463,4.35969868173258,2.9665667847928505,1.5000740834959996
464,4.369114877589453,2.966433695892248,1.500073061252515
465,4.378531073446327,2.966216636080155,1.5000765113242753
466,4.387947269303202,2.9660694913316403,1.5000765113242753
467,4.397363465160075,2.9657974948692982,1.5000821336634402
468,4.406779661016949,2.965599237946557,1.5000839225895382
469,4.416195856873823,2.965380471112417,1.500086350417814
470,4.425612052730696,2.9651157929632284,1.5000909505134943
471,4.43502824858757,2.9649392301008377,1.5000909505134943
472,4.444444444444444,2.9646596628538764,1.5000959339504814
473,4.453860640301318,2.9644701817909564,1.5000959339504814
474,4.463276836158192,2.964244916972332,1.5000975950961437
475,4.472693032015066,2.9640503831339142,1.5000975950961437
476,4.482109227871939,2.9638580784989284,1.5000974673157081
477,4.491525423728813,2.9637781418832807,1.5000917171961077
478,4.500941619585687,2.9635898518345143,1.5000917171961077
479,4.5103578154425605,2.9634501183512625,1.500089289367832
480,4.519774011299435,2.963261828302495,1.500089289367832
481,4.529190207156309,2.9632649844921977,1.5000803447373423
482,4.5386064030131825,2.9631017394088017,1.5000803447373423
483,4.548022598870056,2.962932170675417,1.500080728078649
484,4.55743879472693,2.9627812416847017,1.5000802169569067
485,4.566854990583804,2.96260087402294,1.5000812392003913
486,4.576271186440677,2.9624409512308687,1.5000812392003913
487,4.585687382297552,2.9622653149069764,1.5000820058830047
488,4.595103578154426,2.962101558701838,1.5000820058830047
489,4.604519774011299,2.962101558701838,1.5000820058830047
490,4.613935969868173,2.9618883821354407,1.5000843059308449
491,4.623352165725047,2.9616889120652443,1.500085711515636
492,4.63276836158192,2.9615019118321944,1.5000864781982495
493,4.642184557438794,2.961330233240051,1.5000864781982495
494,4.651600753295669,2.9612644795177747,1.5000813669808268
495,4.661016949152542,2.9610968898995695,1.5000813669808268
496,4.670433145009416,2.9609880792817247,1.5000784280308088
497,4.67984934086629,2.9608204896635195,1.5000784280308088
498,4.6892655367231635,2.9606302213180484,1.5000800891764712
499,4.698681732580037,2.9604756653042714,1.5000800891764712
500,4.708097928436911,2.9602820751593373,1.5000817503221335
501,4.717514124293785,2.9601178078324564,1.5000817503221335
502,4.726930320150659,2.959998769740599,1.500079578054729
503,4.736346516007533,2.9598391025093984,1.500079578054729
504,4.745762711864407,2.9597003782594786,1.5000785558112444
505,4.75517890772128,2.959543522197861,1.5000785558112444
506,4.764595103578154,2.9593815549188207,1.5000788113721155
507,4.774011299435028,2.959243082161753,1.5000779169090666
508,4.783427495291901,2.959086737221877,1.5000779169090666
509,4.792843691148776,2.958995204487971,1.500074850178613
510,4.80225988700565,2.958843459643776,1.500074850178613
511,4.811676082862523,2.9587070484518483,1.5000740834959996
512,4.821092278719397,2.958555303607654,1.5000740834959996
513,4.830508474576271,2.9585092811874403,1.500068972278577
514,4.8399246704331444,2.9583679853140428,1.500068972278577
515,4.849340866290018,2.9582548011364693,1.5000675666937857
516,4.858757062146893,2.9581135052630723,1.5000675666937857
