time,Input,Output
0.0,5.0,0.0
3.9791492578886634e-05,5.0,0.0
7.958298515777327e-05,5.0,0.0
0.00011937447773665991,5.0,0.0
0.00015916597031554654,5.0,0.0
0.00019895746289443316,5.0,0.0
0.00023874895547331982,5.0,0.0
0.0002785404480522064,5.0,0.0
0.0003183319406310931,5.0,0.0
0.00035812343320997973,5.0,0.0
0.00039791492578886633,5.0,0.0
0.000437706418367753,5.0,0.1826926033413127
0.00047749791094663964,5.0,0.1826926033413127
0.0005172894035255262,5.0,0.1826926033413127
0.0005570808961044128,5.0,0.1826926033413127
0.0005968723886832995,5.0,0.1826926033413127
0.0006366638812621861,5.0,0.1826926033413127
0.0006764553738410728,5.0,0.1826926033413127
0.0007162468664199595,5.0,0.1826926033413127
0.0007560383589988461,5.0,0.1826926033413127
0.0007958298515777327,5.0,0.1826926033413127
0.0008356213441566194,5.0,0.1826926033413127
0.000875412836735506,5.0,0.1826926033413127
0.0009152043293143926,5.0,0.1826926033413127
0.0009549958218932793,5.0,0.1826926033413127
0.0009947873144721658,5.0,0.1826926033413127
0.0010345788070510525,5.0,0.1826926033413127
0.0010743702996299392,5.0,0.16191131734584013
0.0011141617922088257,5.0,0.16191131734584013
0.0011539532847877124,5.0,0.16191131734584013
0.001193744777366599,5.0,0.16191131734584013
0.0012335362699454856,5.0,0.16191131734584013
0.0012733277625243723,5.0,0.16191131734584013
0.001313119255103259,5.0,0.16191131734584013
0.0013529107476821455,5.0,0.16191131734584013
0.0013927022402610322,5.0,0.1742745911796929
0.001432493732839919,5.0,0.1742745911796929
0.0014722852254188054,5.0,0.1742745911796929
0.0015120767179976921,5.0,0.1742745911796929
0.0015518682105765788,5.0,0.1742745911796929
0.0015916597031554653,5.0,0.1742745911796929
0.001631451195734352,5.0,0.1742745911796929
0.0016712426883132387,5.0,0.1742745911796929
0.0017110341808921252,5.0,0.1742745911796929
0.001750825673471012,5.0,0.1742745911796929
0.0017906171660498986,5.0,0.1742745911796929
0.0018304086586287851,5.0,0.1742745911796929
0.0018702001512076718,5.0,0.1742745911796929
0.0019099916437865586,5.0,0.19693613797460902
0.001949783136365445,5.0,0.19693613797460902
0.0019895746289443315,5.0,0.19693613797460902
0.0020293661215232185,5.0,0.19693613797460902
0.002069157614102105,5.0,0.19693613797460902
0.0021089491066809915,5.0,0.19693613797460902
0.0021487405992598784,5.0,0.19693613797460902
0.002188532091838765,5.0,0.21010407593417807
0.0022283235844176514,5.0,0.21010407593417807
0.0022681150769965383,5.0,0.21010407593417807
0.0023079065695754248,5.0,0.21010407593417807
0.0023476980621543113,5.0,0.21010407593417807
0.002387489554733198,5.0,0.21010407593417807
